filename,avg_score,SourceRA,SourceDec,checked_ned
4001140605355,34.0,314.5931572937841,-42.67198444267207,1
4001243323321,34.0,109.40272983334307,37.62135311204771,1
4001152629961,34.0,233.75161052331418,23.4985972297535,1
4000990242812,34.0,109.55377289959817,37.553560766352184,1
4000789438427,34.0,242.36601456164107,65.56542854468363,1
4001438169425,34.0,145.69935610725062,46.98695303888192,1
4000885928477,34.0,4.707125748940662,-10.379797396156885,1
4001013521075,34.0,224.9976237567247,1.9039336525007795,1
4000859732878,34.0,14.545916711462667,38.05350297810321,1
4000951852213,34.0,175.22644023577394,-26.512624327650666,1
4000736939717,34.0,322.37556241479274,-7.674191275054517,1
4001294261928,34.0,28.118255569065262,-13.986314615247219,1
4001433662047,34.0,169.9704601529484,12.986799843575215,1
4000993154316,34.0,12.694212988282985,44.17339562507099,1
4001144257207,34.0,170.1436104465818,-12.05974979421604,1
4000842104074,34.0,152.80064560426388,0.501587285886172,1
4000808749675,34.0,115.64710245083334,16.561978821433094,1
4000751672035,34.0,265.41150006113014,68.96933477183211,1
4001294267906,34.0,265.24572126760575,68.99881025351704,1
4001044262814,34.0,200.1371447015281,34.16082916646478,1
4001123418290,34.0,80.54677275485835,-36.38938960669468,1
4000754687852,34.0,198.2819086035556,-44.91948736957298,1
4000789511722,34.0,79.65234790699104,-43.42112489908124,1
4000864765513,34.0,109.42624264802035,37.71492013962563,1
4000913397864,34.0,193.58296945032095,27.192435986892264,1
4000814558998,34.0,278.9170533227556,52.665994174546725,1
4000900784702,34.0,149.3354346456202,55.374799377498846,1
4000786740204,34.0,201.71524450074034,-27.461439158079674,1
4000745327739,34.0,302.5749971821852,-6.255531245954221,1
4000891898939,34.0,109.44545072121326,37.75050364097991,1
4000891898958,34.0,109.46637554675227,37.75156548056369,1
4000880785714,34.0,264.8885109797,69.10848148057143,1
4000727938199,34.0,28.22822936033959,-13.887123193869868,1
4000897917388,34.0,265.291886429652,69.02945587473702,1
4000727971169,34.0,189.07405288556353,28.986249578632965,1
4001092349635,34.0,345.42060131165965,-38.98079773218742,1
4001414918288,34.0,147.77363157567697,33.57265590010403,1
4001111390074,34.0,315.0107507123747,-42.75182001062114,1
4000755152412,34.0,348.9966699658694,25.53968453192834,1
4000819732466,34.0,25.418149049759382,-65.59026567835345,1
4001140387105,34.0,9.006158319239209,35.68597568031012,1
4001039749108,34.0,114.7756413532167,65.42566609403255,1
4000995502950,34.0,250.8176364899152,31.94757292101324,1
4001416861537,34.0,345.88226704911983,14.36624426614675,1
4000855410410,34.0,201.67421419156048,-30.370619408914887,1
4000864765687,34.0,109.38751692295878,37.719031564872864,1
4000751952385,34.0,35.83947488657801,32.19640007838283,1
4001358746473,34.0,357.95157096985946,-26.221477439094212,1
4000993154278,34.0,12.75889058346808,44.17289470797366,1
4001221029463,34.0,109.30331641202159,37.74608868363052,1
