object_name,bibcode,year,title
RCS 06130405467,2011ApJ...735...86W,2011,"The NEWFIRM Medium-band Survey: Photometric Catalogs, Redshifts, and the Bimodal Color Distribution of Galaxies out to z ~ 3"
RCS 06130405467,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
RCS 06130405467,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 06130501487,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
RCS 06130501487,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 06130501716,2011ApJ...735...86W,2011,"The NEWFIRM Medium-band Survey: Photometric Catalogs, Redshifts, and the Bimodal Color Distribution of Galaxies out to z ~ 3"
RCS 06130501716,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
RCS 06130501716,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 06130501618,2014PrivC.U..L....B,2014,Bulgeless Galaxies at Intermediate Redshifts. Downloaded on 12/5/2014 from http://caaul.oal.ul.pt/bulgeless/Catalogues.html   See 2014ApJ...782...22B
RCS 06130501618,2014ApJ...782...22B,2014,"Bulgeless Galaxies at Intermediate Redshift: Sample Selection, Color Properties, and the Existence of Powerful Active Galactic Nuclei"
RCS 06130501618,2011ApJ...735...86W,2011,"The NEWFIRM Medium-band Survey: Photometric Catalogs, Redshifts, and the Bimodal Color Distribution of Galaxies out to z ~ 3"
RCS 06130501618,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
RCS 06130501618,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 06130506440,2011ApJ...735...86W,2011,"The NEWFIRM Medium-band Survey: Photometric Catalogs, Redshifts, and the Bimodal Color Distribution of Galaxies out to z ~ 3"
RCS 06130506440,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 06130506334,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 06130901962,2011ApJ...735...86W,2011,"The NEWFIRM Medium-band Survey: Photometric Catalogs, Redshifts, and the Bimodal Color Distribution of Galaxies out to z ~ 3"
RCS 06130901962,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
RCS 06130901962,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 06130903042,2011ApJ...735...86W,2011,"The NEWFIRM Medium-band Survey: Photometric Catalogs, Redshifts, and the Bimodal Color Distribution of Galaxies out to z ~ 3"
RCS 06130903042,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 06130904089,2025ApJ...979...41B,2025,
RCS 06130904089,2011ApJ...735...86W,2011,"The NEWFIRM Medium-band Survey: Photometric Catalogs, Redshifts, and the Bimodal Color Distribution of Galaxies out to z ~ 3"
RCS 06130904089,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
RCS 06130904089,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 06130905057,2014PrivC.U..L....B,2014,Bulgeless Galaxies at Intermediate Redshifts. Downloaded on 12/5/2014 from http://caaul.oal.ul.pt/bulgeless/Catalogues.html   See 2014ApJ...782...22B
RCS 06130905057,2014ApJ...782...22B,2014,"Bulgeless Galaxies at Intermediate Redshift: Sample Selection, Color Properties, and the Existence of Powerful Active Galactic Nuclei"
RCS 06130905057,2011ApJ...735...86W,2011,"The NEWFIRM Medium-band Survey: Photometric Catalogs, Redshifts, and the Bimodal Color Distribution of Galaxies out to z ~ 3"
RCS 06130905057,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
RCS 06130905057,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 06130905236,2011ApJ...735...86W,2011,"The NEWFIRM Medium-band Survey: Photometric Catalogs, Redshifts, and the Bimodal Color Distribution of Galaxies out to z ~ 3"
RCS 06130905236,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 06131002920,2011ApJ...735...86W,2011,"The NEWFIRM Medium-band Survey: Photometric Catalogs, Redshifts, and the Bimodal Color Distribution of Galaxies out to z ~ 3"
RCS 06131002920,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
RCS 06131002920,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 06130905713,2014PrivC.U..L....B,2014,Bulgeless Galaxies at Intermediate Redshifts. Downloaded on 12/5/2014 from http://caaul.oal.ul.pt/bulgeless/Catalogues.html   See 2014ApJ...782...22B
RCS 06130905713,2014ApJ...782...22B,2014,"Bulgeless Galaxies at Intermediate Redshift: Sample Selection, Color Properties, and the Existence of Powerful Active Galactic Nuclei"
RCS 06130905713,2011ApJ...735...86W,2011,"The NEWFIRM Medium-band Survey: Photometric Catalogs, Redshifts, and the Bimodal Color Distribution of Galaxies out to z ~ 3"
RCS 06130905713,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
RCS 06130905713,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 06131004820,2025ApJ...979...41B,2025,
RCS 06131004820,2014PrivC.U..L....B,2014,Bulgeless Galaxies at Intermediate Redshifts. Downloaded on 12/5/2014 from http://caaul.oal.ul.pt/bulgeless/Catalogues.html   See 2014ApJ...782...22B
RCS 06131004820,2014ApJ...782...22B,2014,"Bulgeless Galaxies at Intermediate Redshift: Sample Selection, Color Properties, and the Existence of Powerful Active Galactic Nuclei"
RCS 06131004820,2011ApJ...735...86W,2011,"The NEWFIRM Medium-band Survey: Photometric Catalogs, Redshifts, and the Bimodal Color Distribution of Galaxies out to z ~ 3"
RCS 06131004820,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
RCS 06131004820,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 06131005088,2011ApJ...735...86W,2011,"The NEWFIRM Medium-band Survey: Photometric Catalogs, Redshifts, and the Bimodal Color Distribution of Galaxies out to z ~ 3"
RCS 06131005088,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
RCS 06131005088,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 06131005881,2025ApJ...979...41B,2025,
RCS 06131005881,2011ApJ...735...86W,2011,"The NEWFIRM Medium-band Survey: Photometric Catalogs, Redshifts, and the Bimodal Color Distribution of Galaxies out to z ~ 3"
RCS 06131005881,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
RCS 06131005881,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 06131005407,2025ApJ...979...41B,2025,
RCS 06131005407,2011ApJ...735...86W,2011,"The NEWFIRM Medium-band Survey: Photometric Catalogs, Redshifts, and the Bimodal Color Distribution of Galaxies out to z ~ 3"
RCS 06131005407,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
RCS 06131005407,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 06131005286,2011ApJ...735...86W,2011,"The NEWFIRM Medium-band Survey: Photometric Catalogs, Redshifts, and the Bimodal Color Distribution of Galaxies out to z ~ 3"
RCS 06131005286,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
RCS 06131005286,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 06131005346,2011ApJ...735...86W,2011,"The NEWFIRM Medium-band Survey: Photometric Catalogs, Redshifts, and the Bimodal Color Distribution of Galaxies out to z ~ 3"
RCS 06131005346,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
RCS 06131005346,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 07130501811,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 07130502208,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 07130502021,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 07130501854,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 07130502129,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 07130502227,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 07130502613,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 07130502714,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 07130502415,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 07130502466,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 07130502939,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 07130502874,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 08040405006,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 08040404462,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 08040405012,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 08040405080,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 08040405085,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 08040405376,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 08040405645,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 08040405696,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 08040405814,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 08040405785,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 08040405974,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 08040406066,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 08040406127,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 08040406295,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 08110102039,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 08110102039,1996A&AS..115..219P,1996,Photometric Bgr survey of the distant clusters of galaxies Cl 1613+3104 and Cl 1600+4109
RCS 08110102128,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 08110102075,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 08110102075,1996A&AS..115..219P,1996,Photometric Bgr survey of the distant clusters of galaxies Cl 1613+3104 and Cl 1600+4109
RCS 08110102202,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 08110102224,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 08110102224,1996A&AS..115..219P,1996,Photometric Bgr survey of the distant clusters of galaxies Cl 1613+3104 and Cl 1600+4109
RCS 08110102129,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 08110102129,1996A&AS..115..219P,1996,Photometric Bgr survey of the distant clusters of galaxies Cl 1613+3104 and Cl 1600+4109
RCS 08110102538,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 08110102806,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 08110102732,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 08110102659,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 08110102981,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 08110103022,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 08110103324,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 09110100871,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 09110101140,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 09110100931,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 09110101204,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 09110101526,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 09110101528,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 09110101476,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 09110101473,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 09110101604,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 09110101695,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 09110101933,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 09110101952,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 09110101799,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 09110101989,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 09110102041,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 09110102619,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 09110102130,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 09130205062,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 09130205309,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 09130205087,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 09130205351,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 09130205352,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 09130205353,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 09130804532,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 09130804789,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 09130804833,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 09130705063,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 09130804891,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 09130805345,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 09130805387,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 09130805118,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 09130805110,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 09130805440,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 09130805545,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 09130805611,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 09130805496,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 10011100166,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 10011100213,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 10011100238,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 10011100530,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 10120601819,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 10120601885,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 10120601987,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 10120602091,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 10120602224,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 10120602279,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 10120602339,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
RCS 10120602347,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
