filename,object_name,bibcode,year,title
4001125986608,EGSIRAC J142200.60+531143.1,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
4001125986717,WISEA J142148.67+531151.8,2004ApJ...617..765C,2004,"Evolution and Color Dependence of the Galaxy Angular Correlation Function: 350,000 Galaxies in 5 Square Degrees"
4001125986717,WISEA J142148.67+531151.8,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
4001125986717,WISEA J142148.67+531151.8,2007DEEP2.3...0000:,2007,The DEEP2 Redshift Survey Data Release 3 as obtained from http://deep.berkeley.edu/DR3/ on 2009.07.20
4001125986717,WISEA J142148.67+531151.8,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
4001125986717,WISEA J142148.67+531151.8,2012DEEP2.4...0000:,2012,The DEEP2 Redshift Survey Data Release 2 as obtained from http://deep.berkeley.edu/DR4/ on 2013.03.27
4001125986717,WISEA J142148.67+531151.8,2012ApJ...760..131C,2012,The Dependence of Quenching upon the Inner Structure of Galaxies at 0.5&lt;z&lt; 0.8 in the DEEP2/AEGIS Survey
4001125986717,WISEA J142148.67+531151.8,2013ApJS..204...21M,2013,Extended Photometry for the DEEP2 Galaxy Redshift Survey: A Testbed for Photometric Redshift Experiments
4001125987039,EGSIRAC J142207.22+531209.3,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
4001125987066,EGSIRAC J142151.07+531212.5,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
4001125987123,EGSIRAC J142205.23+531217.3,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
4001125987224,EGSIRAC J142203.54+531226.6,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
4001125987374,EGSIRAC J142156.60+531243.0,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
4001125987396,GALEXMSC J142147.31+531246.6,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
4001125987396,GALEXMSC J142147.31+531246.6,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
4001125987396,GALEXMSC J142147.31+531246.6,2012ApJ...760..131C,2012,The Dependence of Quenching upon the Inner Structure of Galaxies at 0.5&lt;z&lt; 0.8 in the DEEP2/AEGIS Survey
4001125987423,EGSIRAC J142148.55+531248.2,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
4001125987456,DEEP2 13056875,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
4001125987456,DEEP2 13056875,2012ApJ...760..131C,2012,The Dependence of Quenching upon the Inner Structure of Galaxies at 0.5&lt;z&lt; 0.8 in the DEEP2/AEGIS Survey
4001125987493,DEEP2 13056454,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
4001125987493,DEEP2 13056454,2012ApJ...760..131C,2012,The Dependence of Quenching upon the Inner Structure of Galaxies at 0.5&lt;z&lt; 0.8 in the DEEP2/AEGIS Survey
4001125987539,DEEP2 13056872,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
4001125987539,DEEP2 13056872,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
4001125987539,DEEP2 13056872,2012ApJ...760..131C,2012,The Dependence of Quenching upon the Inner Structure of Galaxies at 0.5&lt;z&lt; 0.8 in the DEEP2/AEGIS Survey
4001125987643,EGSIRAC J142150.78+531310.8,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
4001125987650,WISEA J142154.44+531326.0,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
4001125987650,WISEA J142154.44+531326.0,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
4001125987650,WISEA J142154.44+531326.0,2012ApJ...760..131C,2012,The Dependence of Quenching upon the Inner Structure of Galaxies at 0.5&lt;z&lt; 0.8 in the DEEP2/AEGIS Survey
4001125987688,EGSIRAC J142155.50+531317.4,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
4001128227459,PCC 4222,2019ApJS..245...10W,2019,
4001128228005,PCC 4144,2019ApJS..245...10W,2019,
4001131320558,[OMS2023] 4001131320569,2023ApJ...948...40O,2023,
4001133606179,MESSIER 081:[NHM2010] 0602,2010AJ....139.1413N,2010,Star Cluster Candidates in M81
4001133616786,MESSIER 081:[NHM2010] 0338,2010AJ....139.1413N,2010,Star Cluster Candidates in M81
4001133616786,MESSIER 081:[NHM2010] 0338,2011AJ....142..183N,2011,Hubble Space Telescope Photometry of Globular Clusters in M81
4001133636525,MESSIER 081:[NHM2010] 0294,2010AJ....139.1413N,2010,Star Cluster Candidates in M81
4001133656943,MESSIER 081:[NHM2010] 0625,2010AJ....139.1413N,2010,Star Cluster Candidates in M81
4001133662205,SSTSL2 J095443.69+690719.8,2010AJ....139.1413N,2010,Star Cluster Candidates in M81
4001133666673,MESSIER 081:[NHM2010] 0826,2010AJ....139.1413N,2010,Star Cluster Candidates in M81
4001133681747,MESSIER 081:[NHM2010] 0387,2010AJ....139.1413N,2010,Star Cluster Candidates in M81
4001133683259,NGC 3031:[HK83] 769,1983AJ.....88..296H,1983,An Atlas of H II regions in 125 galaxies
4001133735727,NGC 3031:[HK83] 610,1983AJ.....88..296H,1983,An Atlas of H II regions in 125 galaxies
4001133738639,MESSIER 081:[NHM2010] 0366,2010AJ....139.1413N,2010,Star Cluster Candidates in M81
4001133753201,MESSIER 081:[PR95] 51004,1995AJ....109.1055P,1995,THE GLOBULAR CLUSTER SYSTEM OF M81
4001134858322,CXOGSG J154924.3-260053,2016ApJS..224...40W,2016,CHANDRA ACIS Survey of X-Ray Point Sources: The Source Catalog
4001136051987,COSMOS 2532659,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4001136051987,COSMOS 2532659,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4001136052234,COSMOS 2532562,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4001136052234,COSMOS 2532562,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4001136575035,Holmberg II:[HK83] 04,1983AJ.....88..296H,1983,An Atlas of H II regions in 125 galaxies
4001136575035,Holmberg II:[HK83] 04,2008A&A...480...61L,2008,Analysis of possible anomalies in the QSO distribution of the Flesch & Hardcastle catalogue
4001136613630,SSTSL2 J081923.17+704403.7,2022AJ....163...97D,2022,
4001136991031,[OMS2023] 4001136991086,2023ApJ...948...40O,2023,
4001138003941,NGC 2403:[SPC90] 240,1990A&A...237...23S,1990,Optical H II regions in NGC 2403
4001138005491,NGC 2403:[HK83] 355,1983AJ.....88..296H,1983,An Atlas of H II regions in 125 galaxies
4001139644617,COSMOS 2079219,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4001139644617,COSMOS 2079219,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4001139644634,COSMOS2015 0764085,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4001139644634,COSMOS2015 0764085,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4001139644634,COSMOS2015 0764085,2017ApJ...837...16D,2017,Cosmic Web of Galaxies in the COSMOS Field: Public Catalog and Different Quenching for Centrals and Satellites
4001140386452,[OMS2023] 4001140386467,2023ApJ...948...40O,2023,
4001143784042,COSMOS 0432831,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4001143784042,COSMOS 0432831,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4001143784052,COSMOS 0431970,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4001143784052,COSMOS 0431970,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4001143784052,COSMOS 0431970,2023ApJ...948...40O,2023,
4001144257017,WISEA J112031.45-120416.3,2023ApJ...948...40O,2023,
4001144257497,[OMS2023] 4001102812560,2023ApJ...948...40O,2023,
4001144257575,[OMS2023] 4001144257587,2023ApJ...948...40O,2023,
4001144266934,[DSP2017] J265.02090+68.91532,2017MNRAS.472.4259D,2017,"AKARI/IRC source catalogues and source counts for the IRAC Dark Field, ELAIS North and the AKARI Deep Field South"
4001144266961,WISEA J173946.43+685514.2,2017MNRAS.472.4259D,2017,"AKARI/IRC source catalogues and source counts for the IRAC Dark Field, ELAIS North and the AKARI Deep Field South"
4001144267195,SSTSL2 J173958.96+685605.8,2010ApJS..189...37E,2010,The Chandra Source Catalog
4001144267195,SSTSL2 J173958.96+685605.8,2016ApJS..224...40W,2016,CHANDRA ACIS Survey of X-Ray Point Sources: The Source Catalog
4001144267195,SSTSL2 J173958.96+685605.8,2022ApJ...941..104Y,2022,
4001144267237,SSTSL2 J174002.78+685613.0,2017MNRAS.472.4259D,2017,"AKARI/IRC source catalogues and source counts for the IRAC Dark Field, ELAIS North and the AKARI Deep Field South"
4001144267349,SSTSL2 J173945.06+685641.0,2017MNRAS.472.4259D,2017,"AKARI/IRC source catalogues and source counts for the IRAC Dark Field, ELAIS North and the AKARI Deep Field South"
4001144267396,WISEA J173935.31+685653.1,2017MNRAS.472.4259D,2017,"AKARI/IRC source catalogues and source counts for the IRAC Dark Field, ELAIS North and the AKARI Deep Field South"
4001144267494,WISEA J173959.04+685708.8,2017MNRAS.472.4259D,2017,"AKARI/IRC source catalogues and source counts for the IRAC Dark Field, ELAIS North and the AKARI Deep Field South"
4001144267658,SSTSL2 J173941.49+685821.8,2017MNRAS.472.4259D,2017,"AKARI/IRC source catalogues and source counts for the IRAC Dark Field, ELAIS North and the AKARI Deep Field South"
4001144288971,COSMOS 2594663,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4001144288971,COSMOS 2594663,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4001144289152,SDSS J100147.82+024758.8,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4001144289152,SDSS J100147.82+024758.8,2014PrivC.U..L....B,2014,Bulgeless Galaxies at Intermediate Redshifts. Downloaded on 12/5/2014 from http://caaul.oal.ul.pt/bulgeless/Catalogues.html   See 2014ApJ...782...22B
4001144289152,SDSS J100147.82+024758.8,2014ApJ...782...22B,2014,"Bulgeless Galaxies at Intermediate Redshift: Sample Selection, Color Properties, and the Existence of Powerful Active Galactic Nuclei"
4001144289152,SDSS J100147.82+024758.8,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4001144289152,SDSS J100147.82+024758.8,2017ApJ...837...16D,2017,Cosmic Web of Galaxies in the COSMOS Field: Public Catalog and Different Quenching for Centrals and Satellites
4001144657582,NGC 4449:[DBT2008] 0021,2008AJ....135..823D,2008,The Initial Cluster Mass Function of Super Star Clusters in Irregular and Spiral Galaxies
4001144676759,NGC 4449:[DBT2008] 0247,2008AJ....135..823D,2008,The Initial Cluster Mass Function of Super Star Clusters in Irregular and Spiral Galaxies
4001144721559,NGC 4449:[CM69] 03,1969A&A.....1..449C,1969,Kinematic Study of Ionized Hydrogen in NGC 4449
4001146719930,COSMOS 2985587,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4001146719930,COSMOS 2985587,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4001149129945,NGC 2403:[BBF84] F16,1984A&A...130..162B,1984,Globular cluster candidates in the spiral galaxy NGC 2403
4001149129945,NGC 2403:[BBF84] F16,2007ApJ...664..820D,2007,The Disk and Extraplanar Regions of NGC 2403
4001149129945,NGC 2403:[BBF84] F16,2022MNRAS.512..802F,2022,
4001152842859,GALEX J013342.77+304026.2,2015MNRAS.450.3811M,2015,GALEX catalogue of UV point sources in M33
4001152904551,GALEX J013332.96+303704.6,2015MNRAS.450.3811M,2015,GALEX catalogue of UV point sources in M33
4001152913294,MESSIER 033:BCLMP 0030b,2002algg.book.....H,2002,An Atlas of Local Group Galaxies
4001152918624,GALEX J013338.69+303721.6,2015MNRAS.450.3811M,2015,GALEX catalogue of UV point sources in M33
4001152925291,GALEX J013336.35+303728.0,2015MNRAS.450.3811M,2015,GALEX catalogue of UV point sources in M33
4001152935381,GALEX J013332.82+303738.9,2015MNRAS.450.3811M,2015,GALEX catalogue of UV point sources in M33
4001152966822,GALEX J013347.73+303804.1,2015MNRAS.450.3811M,2015,GALEX catalogue of UV point sources in M33
4001152975521,HBW 0575,1999PASP..111..685H,1999,The H II Regions of M33. II. A Photometric Catalog of 1272 Newly Identified Emission Regions
4001152983316,GALEX J013346.67+303824.8,2015MNRAS.450.3811M,2015,GALEX catalogue of UV point sources in M33
4001153001599,GALEX J013342.66+303837.9,2015MNRAS.450.3811M,2015,GALEX catalogue of UV point sources in M33
4001153004420,GALEX J013339.18+303842.8,2015MNRAS.450.3811M,2015,GALEX catalogue of UV point sources in M33
4001153015919,MESSIER 033:[OKT2012] 43,2012PASJ...64..133O,2012,RO M 33 All-Disk Survey of Giant Molecular Clouds (NRO MAGiC). II Dense Gas Formation
4001153036783,GALEX J013342.82+303913.4,2015MNRAS.450.3811M,2015,GALEX catalogue of UV point sources in M33
4001153707048,COSMOS 2050841,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4001153707048,COSMOS 2050841,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4001153707094,COSMOS 2050599,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4001153707094,COSMOS 2050599,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4001153708124,COSMOS 2078946,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4001153708124,COSMOS 2078946,2009ApJ...701..787P,2009,The Evolution of Early- and Late-type Galaxies in the Cosmic Evolution Survey up to z ~ 1.2
4001153708124,COSMOS 2078946,2011ApJ...735...86W,2011,"The NEWFIRM Medium-band Survey: Photometric Catalogs, Redshifts, and the Bimodal Color Distribution of Galaxies out to z ~ 3"
4001153708124,COSMOS 2078946,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4001154534841,COSMOS 1508392,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4001154534841,COSMOS 1508392,2008ApJS..176...19F,2008,First Catalog of Strong Lens Candidates in the COSMOS Field
4001154534841,COSMOS 1508392,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4001155383174,WISEA J235816.11-323546.7,2023ApJ...948...40O,2023,
4001155458373,WISEA J173930.64+690126.4,2017MNRAS.472.4259D,2017,"AKARI/IRC source catalogues and source counts for the IRAC Dark Field, ELAIS North and the AKARI Deep Field South"
4001155458898,WISEA J173914.44+690258.9,2017MNRAS.472.4259D,2017,"AKARI/IRC source catalogues and source counts for the IRAC Dark Field, ELAIS North and the AKARI Deep Field South"
4001155459035,WISEA J173934.26+690323.0,2017MNRAS.472.4259D,2017,"AKARI/IRC source catalogues and source counts for the IRAC Dark Field, ELAIS North and the AKARI Deep Field South"
